geometry_id,protocol,split,is_ood,geometry_family,beta1,beta2,n_vertices,n_tetrahedra,min_clearance,quality_min,quality_mean,relative_path
PB_validation_0060_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0060_b00
PB_validation_0061_b10,B,validation,0,A,1,0,2184,9052,0.22985218939196558,0.5250494480133057,0.8581245541572571,protocol_B/validation/PB_validation_0061_b10
PB_validation_0062_b20,B,validation,0,A,2,0,2713,11362,0.12364556130221545,0.4468552768230438,0.8562139272689819,protocol_B/validation/PB_validation_0062_b20
PB_validation_0063_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0063_b00
PB_validation_0064_b10,B,validation,0,A,1,0,2204,9182,0.32238325920994604,0.5094650983810425,0.8585136532783508,protocol_B/validation/PB_validation_0064_b10
PB_validation_0065_b20,B,validation,0,A,2,0,2542,10394,0.1295894654038012,0.4163740277290344,0.8480243682861328,protocol_B/validation/PB_validation_0065_b20
PB_validation_0066_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0066_b00
PB_validation_0067_b10,B,validation,0,A,1,0,2165,8841,0.14200759688894185,0.41605719923973083,0.8597845435142517,protocol_B/validation/PB_validation_0067_b10
PB_validation_0068_b20,B,validation,0,A,2,0,2655,10943,0.10787770218846118,0.49333128333091736,0.8551090955734253,protocol_B/validation/PB_validation_0068_b20
PB_validation_0069_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0069_b00
PB_validation_0070_b10,B,validation,0,A,1,0,2283,9564,0.3793235234659151,0.4353729486465454,0.8631829023361206,protocol_B/validation/PB_validation_0070_b10
PB_validation_0071_b20,B,validation,0,A,2,0,2701,11385,0.13766845151844342,0.3942205011844635,0.8548569083213806,protocol_B/validation/PB_validation_0071_b20
PB_validation_0072_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0072_b00
PB_validation_0073_b10,B,validation,0,A,1,0,2351,9953,0.29663977671772834,0.5295809507369995,0.863166868686676,protocol_B/validation/PB_validation_0073_b10
PB_validation_0074_b20,B,validation,0,A,2,0,2869,12079,0.12087224917756928,0.45091477036476135,0.8603951930999756,protocol_B/validation/PB_validation_0074_b20
PB_validation_0075_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0075_b00
PB_validation_0076_b10,B,validation,0,A,1,0,2150,8895,0.280294672567859,0.5341882109642029,0.8598924279212952,protocol_B/validation/PB_validation_0076_b10
PB_validation_0077_b20,B,validation,0,A,2,0,2822,11831,0.10861199543644892,0.4472335875034332,0.8555458188056946,protocol_B/validation/PB_validation_0077_b20
PB_validation_0078_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0078_b00
PB_validation_0079_b10,B,validation,0,A,1,0,2322,9782,0.2777047966866818,0.5226500630378723,0.8613875508308411,protocol_B/validation/PB_validation_0079_b10
PB_validation_0080_b20,B,validation,0,A,2,0,2745,11594,0.27361339775653004,0.4485071003437042,0.8556179404258728,protocol_B/validation/PB_validation_0080_b20
PB_validation_0081_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0081_b00
PB_validation_0082_b10,B,validation,0,A,1,0,2347,9872,0.2650540656397773,0.47882285714149475,0.862491250038147,protocol_B/validation/PB_validation_0082_b10
PB_validation_0083_b20,B,validation,0,A,2,0,2772,11589,0.11906020604113901,0.4691523611545563,0.8556070923805237,protocol_B/validation/PB_validation_0083_b20
PB_validation_0084_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0084_b00
PB_validation_0085_b10,B,validation,0,A,1,0,2205,9087,0.13757562805614704,0.5541481971740723,0.8577585816383362,protocol_B/validation/PB_validation_0085_b10
PB_validation_0086_b20,B,validation,0,A,2,0,2815,11920,0.1265758839787809,0.4557415843009949,0.8582956790924072,protocol_B/validation/PB_validation_0086_b20
PB_validation_0087_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0087_b00
PB_validation_0088_b10,B,validation,0,A,1,0,2195,9166,0.32112925240850765,0.42698943614959717,0.8600234985351562,protocol_B/validation/PB_validation_0088_b10
PB_validation_0089_b20,B,validation,0,A,2,0,2804,11798,0.1669272440702634,0.5641075372695923,0.859520673751831,protocol_B/validation/PB_validation_0089_b20
PB_validation_0090_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0090_b00
PB_validation_0091_b10,B,validation,0,A,1,0,2276,9584,0.39184027234620694,0.5330232977867126,0.8614215850830078,protocol_B/validation/PB_validation_0091_b10
PB_validation_0092_b20,B,validation,0,A,2,0,2909,12508,0.13261340340267536,0.4315565228462219,0.8611440062522888,protocol_B/validation/PB_validation_0092_b20
PB_validation_0093_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0093_b00
PB_validation_0094_b10,B,validation,0,A,1,0,2271,9484,0.22348335041050987,0.5227692127227783,0.861272394657135,protocol_B/validation/PB_validation_0094_b10
PB_validation_0095_b20,B,validation,0,A,2,0,2864,12169,0.14930585009120903,0.43562743067741394,0.8600185513496399,protocol_B/validation/PB_validation_0095_b20
PB_validation_0096_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0096_b00
PB_validation_0097_b10,B,validation,0,A,1,0,2334,9875,0.3189673253770451,0.46957939863204956,0.8625959157943726,protocol_B/validation/PB_validation_0097_b10
PB_validation_0098_b20,B,validation,0,A,2,0,2842,11931,0.18815490186717193,0.5178765058517456,0.8552270531654358,protocol_B/validation/PB_validation_0098_b20
PB_validation_0099_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0099_b00
PB_validation_0100_b10,B,validation,0,A,1,0,2275,9423,0.10183869931728445,0.46811816096305847,0.8614682555198669,protocol_B/validation/PB_validation_0100_b10
PB_validation_0101_b20,B,validation,0,A,2,0,2675,11193,0.16401071563694258,0.4030578136444092,0.854995846748352,protocol_B/validation/PB_validation_0101_b20
PB_validation_0102_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0102_b00
PB_validation_0103_b10,B,validation,0,A,1,0,2144,8885,0.21587637310773625,0.5211834907531738,0.8593679070472717,protocol_B/validation/PB_validation_0103_b10
PB_validation_0104_b20,B,validation,0,A,2,0,2698,11266,0.11129563047177993,0.4405393898487091,0.8550124764442444,protocol_B/validation/PB_validation_0104_b20
PB_validation_0105_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0105_b00
PB_validation_0106_b10,B,validation,0,A,1,0,2252,9424,0.15926406368167537,0.47511976957321167,0.8614499568939209,protocol_B/validation/PB_validation_0106_b10
PB_validation_0107_b20,B,validation,0,A,2,0,2810,11855,0.10414977501573652,0.47793033719062805,0.8594237565994263,protocol_B/validation/PB_validation_0107_b20
PB_validation_0108_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0108_b00
PB_validation_0109_b10,B,validation,0,A,1,0,2230,9204,0.10012242643979828,0.42546015977859497,0.8563739657402039,protocol_B/validation/PB_validation_0109_b10
PB_validation_0110_b20,B,validation,0,A,2,0,2789,11805,0.25297758878927556,0.4674108028411865,0.8599932193756104,protocol_B/validation/PB_validation_0110_b20
PB_validation_0111_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0111_b00
PB_validation_0112_b10,B,validation,0,A,1,0,2223,9203,0.11845228870262768,0.455716997385025,0.8592954874038696,protocol_B/validation/PB_validation_0112_b10
PB_validation_0113_b20,B,validation,0,A,2,0,2827,11892,0.10265525438432524,0.41647011041641235,0.8593734502792358,protocol_B/validation/PB_validation_0113_b20
PB_validation_0114_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0114_b00
PB_validation_0115_b10,B,validation,0,A,1,0,2362,9877,0.11206893919751032,0.41586607694625854,0.8606143593788147,protocol_B/validation/PB_validation_0115_b10
PB_validation_0116_b20,B,validation,0,A,2,0,2636,10957,0.17572533385793046,0.4972401261329651,0.857409656047821,protocol_B/validation/PB_validation_0116_b20
PB_validation_0117_b00,B,validation,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_B/validation/PB_validation_0117_b00
PB_validation_0118_b10,B,validation,0,A,1,0,2180,9088,0.19792941585227397,0.527093768119812,0.8576297760009766,protocol_B/validation/PB_validation_0118_b10
PB_validation_0119_b20,B,validation,0,A,2,0,2928,12526,0.2822192879178583,0.4511577785015106,0.8598413467407227,protocol_B/validation/PB_validation_0119_b20
PC_test_iid_0000_b01,C,test_iid,0,A,0,1,1929,8192,0.2023554488563001,0.5423542261123657,0.8654900789260864,protocol_C/test_iid/PC_test_iid_0000_b01
PC_test_iid_0001_b02,C,test_iid,0,A,0,2,2115,9149,0.20627864430295278,0.5132977366447449,0.8645573258399963,protocol_C/test_iid/PC_test_iid_0001_b02
PC_test_iid_0002_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0002_b00
PC_test_iid_0003_b01,C,test_iid,0,A,0,1,1910,8075,0.27602394823049137,0.59064781665802,0.8667482137680054,protocol_C/test_iid/PC_test_iid_0003_b01
PC_test_iid_0004_b02,C,test_iid,0,A,0,2,2242,9795,0.12223693920003587,0.5183430314064026,0.8664085268974304,protocol_C/test_iid/PC_test_iid_0004_b02
PC_test_iid_0005_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0005_b00
PC_test_iid_0006_b01,C,test_iid,0,A,0,1,1932,8174,0.15892240470067504,0.5452054142951965,0.8655344247817993,protocol_C/test_iid/PC_test_iid_0006_b01
PC_test_iid_0007_b02,C,test_iid,0,A,0,2,2056,8610,0.10036204940549873,0.5380871295928955,0.861236035823822,protocol_C/test_iid/PC_test_iid_0007_b02
PC_test_iid_0008_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0008_b00
PC_test_iid_0009_b01,C,test_iid,0,A,0,1,1890,8046,0.1923409582376272,0.5841805934906006,0.8659206032752991,protocol_C/test_iid/PC_test_iid_0009_b01
PC_test_iid_0010_b02,C,test_iid,0,A,0,2,2033,8505,0.10666231266977633,0.5546095967292786,0.8600911498069763,protocol_C/test_iid/PC_test_iid_0010_b02
PC_test_iid_0011_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0011_b00
PC_test_iid_0012_b01,C,test_iid,0,A,0,1,1861,7856,0.1963762779521835,0.5548789501190186,0.8658340573310852,protocol_C/test_iid/PC_test_iid_0012_b01
PC_test_iid_0013_b02,C,test_iid,0,A,0,2,2247,9694,0.1039256632251675,0.5470139384269714,0.8646446466445923,protocol_C/test_iid/PC_test_iid_0013_b02
PC_test_iid_0014_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0014_b00
PC_test_iid_0015_b01,C,test_iid,0,A,0,1,1973,8341,0.11935454032872328,0.5329912900924683,0.8601726293563843,protocol_C/test_iid/PC_test_iid_0015_b01
PC_test_iid_0016_b02,C,test_iid,0,A,0,2,2115,9101,0.1637430308964251,0.5663517713546753,0.8648108243942261,protocol_C/test_iid/PC_test_iid_0016_b02
PC_test_iid_0017_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0017_b00
PC_test_iid_0018_b01,C,test_iid,0,A,0,1,1876,7933,0.1380876943776251,0.5495826005935669,0.8669997453689575,protocol_C/test_iid/PC_test_iid_0018_b01
PC_test_iid_0019_b02,C,test_iid,0,A,0,2,2093,8897,0.10720598606772253,0.5323761701583862,0.8614091277122498,protocol_C/test_iid/PC_test_iid_0019_b02
PC_test_iid_0020_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0020_b00
PC_test_iid_0021_b01,C,test_iid,0,A,0,1,1884,8006,0.20432950361217184,0.5508323907852173,0.8668440580368042,protocol_C/test_iid/PC_test_iid_0021_b01
PC_test_iid_0022_b02,C,test_iid,0,A,0,2,2178,9492,0.12108952668638015,0.5088474750518799,0.8676384091377258,protocol_C/test_iid/PC_test_iid_0022_b02
PC_test_iid_0023_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0023_b00
PC_test_iid_0024_b01,C,test_iid,0,A,0,1,1831,7636,0.13555455363963936,0.5206390023231506,0.8659254908561707,protocol_C/test_iid/PC_test_iid_0024_b01
PC_test_iid_0025_b02,C,test_iid,0,A,0,2,2156,9381,0.17047094433559373,0.5324960947036743,0.86900395154953,protocol_C/test_iid/PC_test_iid_0025_b02
PC_test_iid_0026_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0026_b00
PC_test_iid_0027_b01,C,test_iid,0,A,0,1,1953,8269,0.10674820273451455,0.5542300343513489,0.8676132559776306,protocol_C/test_iid/PC_test_iid_0027_b01
PC_test_iid_0028_b02,C,test_iid,0,A,0,2,2090,8965,0.1338488378377697,0.5109397172927856,0.8658526539802551,protocol_C/test_iid/PC_test_iid_0028_b02
PC_test_iid_0029_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0029_b00
PC_test_iid_0030_b01,C,test_iid,0,A,0,1,1949,8307,0.18999292379715538,0.5665772557258606,0.8635139465332031,protocol_C/test_iid/PC_test_iid_0030_b01
PC_test_iid_0031_b02,C,test_iid,0,A,0,2,2104,9012,0.1772707433566522,0.5436684489250183,0.8636074066162109,protocol_C/test_iid/PC_test_iid_0031_b02
PC_test_iid_0032_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0032_b00
PC_test_iid_0033_b01,C,test_iid,0,A,0,1,1902,7997,0.1523698358325381,0.5857294201850891,0.8642062544822693,protocol_C/test_iid/PC_test_iid_0033_b01
PC_test_iid_0034_b02,C,test_iid,0,A,0,2,2079,8943,0.15522855881906722,0.5187205076217651,0.8649882674217224,protocol_C/test_iid/PC_test_iid_0034_b02
PC_test_iid_0035_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0035_b00
PC_test_iid_0036_b01,C,test_iid,0,A,0,1,1879,7953,0.13729652367973721,0.5485599637031555,0.8654036521911621,protocol_C/test_iid/PC_test_iid_0036_b01
PC_test_iid_0037_b02,C,test_iid,0,A,0,2,2099,8920,0.11944400597293167,0.44397982954978943,0.8637349605560303,protocol_C/test_iid/PC_test_iid_0037_b02
PC_test_iid_0038_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0038_b00
PC_test_iid_0039_b01,C,test_iid,0,A,0,1,1951,8305,0.3265749152136496,0.5420722365379333,0.8672090768814087,protocol_C/test_iid/PC_test_iid_0039_b01
PC_test_iid_0040_b02,C,test_iid,0,A,0,2,2093,8931,0.1378766216085915,0.5525519251823425,0.863053023815155,protocol_C/test_iid/PC_test_iid_0040_b02
PC_test_iid_0041_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0041_b00
PC_test_iid_0042_b01,C,test_iid,0,A,0,1,1932,8194,0.18663873400454292,0.5500299334526062,0.8654273152351379,protocol_C/test_iid/PC_test_iid_0042_b01
PC_test_iid_0043_b02,C,test_iid,0,A,0,2,2180,9451,0.13250779254695239,0.5514267086982727,0.8657369613647461,protocol_C/test_iid/PC_test_iid_0043_b02
PC_test_iid_0044_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0044_b00
PC_test_iid_0045_b01,C,test_iid,0,A,0,1,1907,8036,0.17061196063567957,0.5617886185646057,0.8659829497337341,protocol_C/test_iid/PC_test_iid_0045_b01
PC_test_iid_0046_b02,C,test_iid,0,A,0,2,2201,9510,0.1236500502433728,0.5276648998260498,0.8616244792938232,protocol_C/test_iid/PC_test_iid_0046_b02
PC_test_iid_0047_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0047_b00
PC_test_iid_0048_b01,C,test_iid,0,A,0,1,2011,8588,0.14340627740694203,0.5667868852615356,0.8675134778022766,protocol_C/test_iid/PC_test_iid_0048_b01
PC_test_iid_0049_b02,C,test_iid,0,A,0,2,2214,9632,0.19267682899721122,0.5442876219749451,0.864464521408081,protocol_C/test_iid/PC_test_iid_0049_b02
PC_test_iid_0050_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0050_b00
PC_test_iid_0051_b01,C,test_iid,0,A,0,1,1812,7458,0.11450281527656483,0.42901611328125,0.8613062500953674,protocol_C/test_iid/PC_test_iid_0051_b01
PC_test_iid_0052_b02,C,test_iid,0,A,0,2,2250,9780,0.11733262746183881,0.5567125082015991,0.8634949326515198,protocol_C/test_iid/PC_test_iid_0052_b02
PC_test_iid_0053_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0053_b00
PC_test_iid_0054_b01,C,test_iid,0,A,0,1,1836,7708,0.17349141000643997,0.5817928314208984,0.8650323152542114,protocol_C/test_iid/PC_test_iid_0054_b01
PC_test_iid_0055_b02,C,test_iid,0,A,0,2,2184,9508,0.1525209047681022,0.5406028628349304,0.8687986135482788,protocol_C/test_iid/PC_test_iid_0055_b02
PC_test_iid_0056_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0056_b00
PC_test_iid_0057_b01,C,test_iid,0,A,0,1,1834,7680,0.2160113025029203,0.5865243673324585,0.8643197417259216,protocol_C/test_iid/PC_test_iid_0057_b01
PC_test_iid_0058_b02,C,test_iid,0,A,0,2,1989,8363,0.11540519623298517,0.5490583181381226,0.8622804284095764,protocol_C/test_iid/PC_test_iid_0058_b02
PC_test_iid_0059_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0059_b00
PC_test_iid_0060_b01,C,test_iid,0,A,0,1,1991,8448,0.12036844059645124,0.525780439376831,0.8647189736366272,protocol_C/test_iid/PC_test_iid_0060_b01
PC_test_iid_0061_b02,C,test_iid,0,A,0,2,2237,9798,0.1266170585623887,0.5367004871368408,0.865925669670105,protocol_C/test_iid/PC_test_iid_0061_b02
PC_test_iid_0062_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0062_b00
PC_test_iid_0063_b01,C,test_iid,0,A,0,1,1979,8348,0.11816855619428934,0.4794829189777374,0.8627811074256897,protocol_C/test_iid/PC_test_iid_0063_b01
PC_test_iid_0064_b02,C,test_iid,0,A,0,2,2201,9491,0.10087604566184846,0.5383248329162598,0.8652306795120239,protocol_C/test_iid/PC_test_iid_0064_b02
PC_test_iid_0065_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0065_b00
PC_test_iid_0066_b01,C,test_iid,0,A,0,1,1888,7951,0.1387663959657407,0.4652932584285736,0.8646668791770935,protocol_C/test_iid/PC_test_iid_0066_b01
PC_test_iid_0067_b02,C,test_iid,0,A,0,2,2217,9628,0.10185035166676037,0.5425477027893066,0.8659935593605042,protocol_C/test_iid/PC_test_iid_0067_b02
PC_test_iid_0068_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0068_b00
PC_test_iid_0069_b01,C,test_iid,0,A,0,1,1867,7898,0.19202308583297034,0.5138980150222778,0.8630009293556213,protocol_C/test_iid/PC_test_iid_0069_b01
PC_test_iid_0070_b02,C,test_iid,0,A,0,2,2176,9463,0.16837657649393536,0.5433444976806641,0.8657718300819397,protocol_C/test_iid/PC_test_iid_0070_b02
PC_test_iid_0071_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0071_b00
PC_test_iid_0072_b01,C,test_iid,0,A,0,1,1932,8193,0.19702743360313962,0.5330129265785217,0.8656947016716003,protocol_C/test_iid/PC_test_iid_0072_b01
PC_test_iid_0073_b02,C,test_iid,0,A,0,2,2080,8906,0.1166792009984626,0.575925886631012,0.8667055368423462,protocol_C/test_iid/PC_test_iid_0073_b02
PC_test_iid_0074_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0074_b00
PC_test_iid_0075_b01,C,test_iid,0,A,0,1,1946,8266,0.21388431121699703,0.5450935959815979,0.8665229678153992,protocol_C/test_iid/PC_test_iid_0075_b01
PC_test_iid_0076_b02,C,test_iid,0,A,0,2,2111,9041,0.17158987744425144,0.5293393135070801,0.8622803688049316,protocol_C/test_iid/PC_test_iid_0076_b02
PC_test_iid_0077_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0077_b00
PC_test_iid_0078_b01,C,test_iid,0,A,0,1,1865,7791,0.15031779040159784,0.536749541759491,0.8636357188224792,protocol_C/test_iid/PC_test_iid_0078_b01
PC_test_iid_0079_b02,C,test_iid,0,A,0,2,2196,9626,0.21137669553756838,0.498991459608078,0.8683627247810364,protocol_C/test_iid/PC_test_iid_0079_b02
PC_test_iid_0080_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0080_b00
PC_test_iid_0081_b01,C,test_iid,0,A,0,1,1958,8252,0.10099274980704731,0.5470336675643921,0.8614300489425659,protocol_C/test_iid/PC_test_iid_0081_b01
PC_test_iid_0082_b02,C,test_iid,0,A,0,2,2133,9194,0.10551783328409084,0.5384628772735596,0.8640801906585693,protocol_C/test_iid/PC_test_iid_0082_b02
PC_test_iid_0083_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0083_b00
PC_test_iid_0084_b01,C,test_iid,0,A,0,1,1962,8358,0.18561605247671717,0.5565845370292664,0.8641137480735779,protocol_C/test_iid/PC_test_iid_0084_b01
PC_test_iid_0085_b02,C,test_iid,0,A,0,2,2314,10145,0.11820679444509566,0.496540904045105,0.8664588928222656,protocol_C/test_iid/PC_test_iid_0085_b02
PC_test_iid_0086_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0086_b00
PC_test_iid_0087_b01,C,test_iid,0,A,0,1,1916,8133,0.22028394843363905,0.5685052871704102,0.864128828048706,protocol_C/test_iid/PC_test_iid_0087_b01
PC_test_iid_0088_b02,C,test_iid,0,A,0,2,2206,9651,0.11190066216001851,0.4846175014972687,0.8684747815132141,protocol_C/test_iid/PC_test_iid_0088_b02
PC_test_iid_0089_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0089_b00
PC_test_iid_0090_b01,C,test_iid,0,A,0,1,1868,7885,0.20068022390586357,0.5531190633773804,0.8619279265403748,protocol_C/test_iid/PC_test_iid_0090_b01
PC_test_iid_0091_b02,C,test_iid,0,A,0,2,2081,8875,0.10315614680291824,0.4731203615665436,0.8608288168907166,protocol_C/test_iid/PC_test_iid_0091_b02
PC_test_iid_0092_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0092_b00
PC_test_iid_0093_b01,C,test_iid,0,A,0,1,1893,8058,0.2288956062545768,0.5748853087425232,0.8669514060020447,protocol_C/test_iid/PC_test_iid_0093_b01
PC_test_iid_0094_b02,C,test_iid,0,A,0,2,2182,9466,0.11919315554456242,0.5790297389030457,0.8677840828895569,protocol_C/test_iid/PC_test_iid_0094_b02
PC_test_iid_0095_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0095_b00
PC_test_iid_0096_b01,C,test_iid,0,A,0,1,1915,8087,0.22763881256376065,0.5293257832527161,0.8663751482963562,protocol_C/test_iid/PC_test_iid_0096_b01
PC_test_iid_0097_b02,C,test_iid,0,A,0,2,2175,9504,0.1506273841671226,0.5368039011955261,0.8660739660263062,protocol_C/test_iid/PC_test_iid_0097_b02
PC_test_iid_0098_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0098_b00
PC_test_iid_0099_b01,C,test_iid,0,A,0,1,1810,7509,0.1069035351353538,0.5506736040115356,0.8624686002731323,protocol_C/test_iid/PC_test_iid_0099_b01
PC_test_iid_0100_b02,C,test_iid,0,A,0,2,2199,9579,0.10168779906078024,0.44381511211395264,0.8679215312004089,protocol_C/test_iid/PC_test_iid_0100_b02
PC_test_iid_0101_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0101_b00
PC_test_iid_0102_b01,C,test_iid,0,A,0,1,1968,8309,0.11725886525993834,0.5462950468063354,0.8651981353759766,protocol_C/test_iid/PC_test_iid_0102_b01
PC_test_iid_0103_b02,C,test_iid,0,A,0,2,2161,9314,0.10017185646376045,0.4141640067100525,0.8652249574661255,protocol_C/test_iid/PC_test_iid_0103_b02
PC_test_iid_0104_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0104_b00
PC_test_iid_0105_b01,C,test_iid,0,A,0,1,1923,8153,0.1402757532532657,0.5570200681686401,0.8627674579620361,protocol_C/test_iid/PC_test_iid_0105_b01
PC_test_iid_0106_b02,C,test_iid,0,A,0,2,2073,8776,0.10144210715610993,0.49135279655456543,0.8611733913421631,protocol_C/test_iid/PC_test_iid_0106_b02
PC_test_iid_0107_b00,C,test_iid,0,A,0,0,1610,6503,1.0,0.5418422222137451,0.8633638620376587,protocol_C/test_iid/PC_test_iid_0107_b00
PC_test_iid_0108_b01,C,test_iid,0,A,0,1,1872,7929,0.2510937099973233,0.5724883675575256,0.8676953315734863,protocol_C/test_iid/PC_test_iid_0108_b01
